Milwaukee,,778.0,778.0,778.0,778.0,778.0,875.0,875.0,875.0,875.0,875.0,875.0,875.0,875.0,875.0,875.0,875.0,875.0,875.0,875.0,875.0,875.0,875.0,875.0,875.0,875.0,875.0,875.0,875.0,875.0,875.0,875.0,875.0,1799.0,1799.0,1799.0
Minato,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.0,1216.0,1216.0,2140.0,2140.0,2140.0,2140.0,2140.0
Minneapolis,,0.0,49.0,49.0,49.0,49.0,49.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0,633.0,633.0,633.0,633.0,633.0,633.0
Minnetonka,,0.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0
Minot,,0.0,0.0,632.0,1799.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1897.0,1897.0,1897.0,1897.0,1897.0,1897.0,1897.0
Miramichi,,4329.0,4329.0,4329.0,4329.0,4329.0,4329.0,4329.0,4329.0,4329.0,4329.0,4329.0,4329.0,4329.0,4329.0,4329.0,4329.0,4329.0,4329.0,4329.0,4329.0,4329.0,4329.0,4329.0,4329.0,4329.0,4329.0,4329.0,4329.0,4329.0,4329.0,6469.0,6469.0,6469.0,6469.0,6469.0
Mission Viejo,,0.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0
Mississauga,,389.0,2334.0,2334.0,2334.0,2334.0,2334.0,4182.0,4182.0,4182.0,4182.0,4182.0,4182.0,4182.0,4182.0,4182.0,4182.0,4182.0,4182.0,4182.0,4182.0,4182.0,4182.0,4231.0,4231.0,4231.0,4231.0,4231.0,4231.0,4231.0,4231.0,4231.0,4231.0,5350.0,5350.0,5350.0
Mississippi Mills,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.0,1410.0,1410.0,1410.0,1410.0
Missoula,,0.0,535.0,535.0,535.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0
Mobile,,1654.0,1654.0,1654.0,1751.0,1751.0,1751.0,1751.0,1751.0,1751.0,1751.0,1751.0,1751.0,1751.0,1751.0,1751.0,1751.0,1751.0,1751.0,1751.0,1751.0,1751.0,1751.0,1751.0,1751.0,1751.0,1751.0,1751.0,1751.0,1751.0,1751.0,2286.0,2286.0,2286.0,2286.0,2286.0
Modesto,,632.0,632.0,632.0,729.0,729.0,729.0,729.0,729.0,729.0,729.0,729.0,729.0,729.0,729.0,729.0,729.0,729.0,729.0,729.0,729.0,729.0,729.0,729.0,729.0,729.0,729.0,729.0,729.0,729.0,729.0,729.0,729.0,729.0,729.0,729.0
Mohnton,,0.0,2383.0,3161.0,3161.0,3161.0,3161.0,3161.0,3161.0,3161.0,3161.0,3161.0,3161.0,3161.0,3161.0,3161.0,3161.0,3161.0,3161.0,3161.0,3161.0,3161.0,3161.0,3161.0,3161.0,3161.0,3161.0,3161.0,3161.0,3161.0,3161.0,7587.0,7587.0,7587.0,7587.0,7587.0
Mol,,827.0,2675.0,2675.0,2675.0,2675.0,2675.0,2675.0,2675.0,2675.0,2675.0,2675.0,2675.0,2675.0,2675.0,2675.0,2675.0,2675.0,2675.0,2675.0,2675.0,2675.0,2675.0,2675.0,2675.0,2675.0,2675.0,2675.0,2675.0,2675.0,2675.0,2675.0,2675.0,2675.0,2675.0,2675.0
Molalla,,0.0,1556.0,1896.0,1896.0,1896.0,1896.0,1896.0,1896.0,1896.0,1896.0,1896.0,1896.0,1896.0,1896.0,1896.0,1896.0,1896.0,1896.0,1896.0,1896.0,1896.0,1896.0,1896.0,1896.0,1896.0,1896.0,1896.0,1896.0,1896.0,1896.0,1896.0,1896.0,1896.0,1896.0,1896.0
Moline,,2091.0,2091.0,2091.0,2091.0,2091.0,2091.0,2091.0,2091.0,2091.0,2091.0,2091.0,2091.0,2091.0,2091.0,2091.0,2091.0,2091.0,2091.0,2091.0,2091.0,2091.0,2091.0,2091.0,2091.0,2091.0,2091.0,2091.0,2091.0,2091.0,2091.0,2091.0,2091.0,2091.0,2091.0,2091.0
Moncton,,0.0,875.0,2431.0,2431.0,2431.0,2431.0,2431.0,2431.0,2431.0,2431.0,2431.0,2431.0,2431.0,2431.0,2431.0,2431.0,2431.0,2431.0,2431.0,2431.0,2431.0,2431.0,2431.0,2431.0,2431.0,2431.0,2431.0,2431.0,2431.0,2431.0,2431.0,2431.0,2431.0,2431.0,2431.0
Monee,,1945.0,32538.0,32538.0,32538.0,32538.0,32538.0,32538.0,32538.0,32538.0,32538.0,32538.0,32538.0,32538.0,32538.0,32538.0,32538.0,32538.0,32538.0,32538.0,32538.0,32538.0,32538.0,32538.0,32538.0,32538.0,32538.0,32538.0,32538.0,32538.0,32538.0,32538.0,32538.0,32538.0,32538.0,32538.0
Monongahela,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monroe,,0.0,1556.0,4085.0,4085.0,4085.0,4085.0,4085.0,4085.0,4085.0,4085.0,4085.0,4085.0,4085.0,4085.0,4085.0,4085.0,4085.0,4085.0,4085.0,4085.0,4085.0,4085.0,4085.0,4085.0,4085.0,4085.0,4085.0,4085.0,4085.0,4085.0,4085.0,4085.0,4085.0,4085.0,4085.0
Monroe Township,,0.0,4086.0,4086.0,4086.0,4086.0,4086.0,4086.0,4086.0,4086.0,4086.0,4086.0,4086.0,4183.0,4718.0,4718.0,4718.0,4718.0,4718.0,4718.0,4718.0,4718.0,4718.0,4718.0,4718.0,4718.0,4718.0,4718.0,4718.0,4718.0,4718.0,4718.0,4718.0,4718.0,4718.0,4718.0
Monroeville,,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1945.0,1945.0,1945.0,2529.0,2529.0,2529.0,2529.0,2529.0
Monrovia,,0.0,973.0,973.0,973.0,973.0,973.0,973.0,973.0,973.0,973.0,973.0,973.0,973.0,973.0,973.0,973.0,973.0,973.0,973.0,973.0,973.0,973.0,973.0,973.0,973.0,973.0,973.0,973.0,973.0,973.0,973.0,973.0,973.0,973.0,973.0
Montauk,,0.0,3113.0,3113.0,3113.0,3113.0,3113.0,3113.0,3113.0,3113.0,3113.0,3113.0,3113.0,3113.0,3113.0,3113.0,3113.0,3113.0,3113.0,3113.0,3113.0,3113.0,3113.0,3113.0,3113.0,3113.0,3113.0,3113.0,3113.0,3113.0,3162.0,3162.0,3162.0,3162.0,3162.0,3162.0
Montclair,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monterey,,0.0,0.0,0.0,0.0,0.0,0.0,924.0,924.0,924.0,924.0,924.0,924.0,924.0,924.0,924.0,924.0,924.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0,1070.0
Monterrey,,0.0,486.0,486.0,486.0,486.0,486.0,583.0,583.0,583.0,583.0,583.0,583.0,583.0,583.0,583.0,583.0,583.0,583.0,583.0,583.0,583.0,583.0,583.0,583.0,583.0,583.0,583.0,583.0,583.0,583.0,583.0,583.0,583.0,583.0,583.0
Montgomery,,0.0,1265.0,1265.0,1265.0,1265.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0
Montgomeryville,,3745.0,3745.0,5399.0,5399.0,5399.0,5399.0,5399.0,5399.0,5399.0,5399.0,5399.0,5399.0,5399.0,5399.0,5399.0,5399.0,5399.0,5399.0,5399.0,5399.0,5399.0,5399.0,5399.0,5399.0,5399.0,5399.0,5399.0,5399.0,5399.0,5399.0,5399.0,5399.0,5399.0,5399.0,5399.0
Monticello,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,584.0,584.0,584.0,584.0
Montoursville,,5447.0,5642.0,5642.0,5642.0,5642.0,5642.0,5642.0,5642.0,5642.0,5642.0,5642.0,5642.0,5642.0,5642.0,5642.0,5642.0,5642.0,5642.0,5642.0,5642.0,5642.0,5642.0,5642.0,5642.0,5642.0,5642.0,5642.0,5642.0,5642.0,5642.0,5642.0,5642.0,5642.0,5642.0,5642.0
Montpellier,,0.0,97.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0
Montreal,,0.0,0.0,0.0,0.0,0.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0
Montvale,,0.0,584.0,2238.0,2238.0,2238.0,2238.0,2238.0,4086.0,4086.0,4086.0,4086.0,4086.0,4086.0,4086.0,4086.0,4086.0,4086.0,4086.0,4086.0,4086.0,4086.0,4086.0,4086.0,4086.0,4086.0,4086.0,4086.0,4183.0,5107.0,5107.0,5107.0,7101.0,7101.0,7101.0,7101.0
Moody,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4086.0,4086.0,4086.0,4086.0,4086.0
Moore,,1751.0,5885.0,5885.0,5885.0,5885.0,5885.0,5885.0,5885.0,5885.0,5885.0,5885.0,5885.0,5885.0,5885.0,5885.0,5885.0,5885.0,5885.0,5885.0,5885.0,5885.0,5885.0,5885.0,5885.0,5885.0,5885.0,5885.0,5885.0,5885.0,5885.0,6760.0,6760.0,6760.0,6760.0,6760.0
Moorhead,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morgantown,,584.0,584.0,584.0,633.0,633.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0
Morris Township,,535.0,535.0,535.0,535.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0
Morrisville,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morton,,0.0,6469.0,6469.0,6469.0,6469.0,6469.0,6469.0,6469.0,6469.0,6469.0,6469.0,6469.0,6469.0,6469.0,6469.0,6469.0,6469.0,6469.0,6469.0,6469.0,6469.0,6469.0,6469.0,6469.0,6469.0,6469.0,6469.0,6469.0,6469.0,6469.0,6469.0,6469.0,6469.0,6469.0,6469.0
Morton Grove,,0.0,2189.0,2189.0,2189.0,2189.0,2189.0,2189.0,2189.0,2189.0,2189.0,2189.0,2189.0,2189.0,2189.0,2189.0,2189.0,2189.0,2189.0,2189.0,2189.0,2189.0,2189.0,2189.0,2189.0,2189.0,2189.0,2189.0,2189.0,2189.0,2189.0,2189.0,2189.0,2189.0,2189.0,2189.0
Mosbach,,0.0,243.0,243.0,243.0,243.0,243.0,243.0,243.0,243.0,243.0,243.0,243.0,243.0,243.0,243.0,243.0,243.0,243.0,243.0,243.0,243.0,243.0,243.0,243.0,243.0,243.0,243.0,243.0,243.0,243.0,3502.0,3502.0,3502.0,3502.0,3502.0
Moscow,,0.0,1070.0,2918.0,2918.0,2918.0,2918.0,2918.0,2918.0,2918.0,2918.0,2918.0,2918.0,2918.0,2918.0,2918.0,2918.0,2918.0,2918.0,2918.0,2918.0,2918.0,2918.0,2918.0,2918.0,2918.0,2918.0,2918.0,2918.0,2918.0,2918.0,2918.0,2918.0,2918.0,2918.0,2918.0
Mount Holly,,1410.0,1945.0,6031.0,6031.0,6031.0,6031.0,6031.0,6031.0,6031.0,6031.0,6031.0,6031.0,6031.0,6031.0,6031.0,6031.0,6031.0,6031.0,6031.0,6031.0,6031.0,6031.0,6031.0,6031.0,6031.0,6031.0,6031.0,6031.0,6031.0,6031.0,6031.0,6031.0,6031.0,6031.0,6031.0
Mount Lebanon,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mount Pearl,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0
Mount Pleasant,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0
Mount Pocono,,97.0,97.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0
Mount Vernon,,0.0,49.0,2092.0,2092.0,2481.0,2481.0,2481.0,2481.0,2481.0,2481.0,2481.0,2481.0,2481.0,2481.0,2481.0,2481.0,2481.0,2481.0,2481.0,2481.0,2481.0,2481.0,2481.0,2481.0,2481.0,2481.0,2481.0,2481.0,2481.0,2481.0,2481.0,2481.0,2481.0,2481.0,2481.0
Mountain View,,0.0,195.0,292.0,292.0,292.0,292.0,292.0,292.0,973.0,973.0,973.0,973.0,973.0,973.0,973.0,973.0,973.0,973.0,973.0,973.0,973.0,973.0,973.0,973.0,973.0,973.0,973.0,973.0,973.0,973.0,973.0,973.0,973.0,973.0,973.0
Mueang Phitsanulok District,,0.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,729.0,1215.0,1215.0,1215.0,1215.0,1215.0,1215.0,1215.0
Mulheim,,875.0,875.0,1167.0,1216.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0
Mulhouse,,97.0,3502.0,3502.0,3502.0,3502.0,3502.0,3502.0,3502.0,3502.0,3502.0,3502.0,3502.0,3502.0,3502.0,3502.0,3502.0,3502.0,3502.0,3502.0,3502.0,3502.0,3502.0,3502.0,3502.0,3502.0,3502.0,3502.0,3502.0,3502.0,3502.0,3648.0,3648.0,3648.0,3648.0,3648.0
Mumbai,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muncie,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mundelein,,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0
Munich,,195.0,1849.0,1849.0,1849.0,1849.0,1849.0,1849.0,1849.0,1849.0,1849.0,1849.0,1849.0,1849.0,1849.0,1849.0,1849.0,1849.0,1849.0,1849.0,1849.0,1849.0,1849.0,1849.0,1849.0,1849.0,1849.0,1849.0,1849.0,1849.0,3016.0,3016.0,3016.0,3016.0,3016.0,3016.0
Muntinlupa,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1945.0,1945.0,2626.0,2626.0,2626.0,2626.0,2626.0
Murfreesboro,,0.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0
Murray,,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,2626.0,2626.0,2626.0,2626.0,2626.0,2626.0,2626.0,2626.0
Murrieta,,0.0,584.0,584.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0
Murrysville,,0.0,1167.0,1167.0,1945.0,1945.0,1945.0,1945.0,1945.0,1945.0,1945.0,1945.0,1945.0,1945.0,1945.0,1945.0,1945.0,1945.0,1945.0,1945.0,1945.0,1945.0,1945.0,1945.0,1945.0,1945.0,1945.0,1945.0,1945.0,1945.0,1945.0,1945.0,1945.0,1945.0,1945.0,1945.0
Muskego,,1654.0,9825.0,9825.0,9825.0,9825.0,9825.0,9825.0,9825.0,9825.0,9825.0,9825.0,9825.0,9825.0,9825.0,9825.0,9825.0,9825.0,9825.0,9825.0,9825.0,9825.0,9825.0,9825.0,9825.0,9825.0,9825.0,9825.0,9825.0,9825.0,9825.0,9825.0,9971.0,9971.0,9971.0,9971.0
Muskogee,,0.0,1994.0,1994.0,1994.0,1994.0,1994.0,1994.0,1994.0,1994.0,1994.0,1994.0,1994.0,1994.0,1994.0,1994.0,1994.0,1994.0,1994.0,1994.0,1994.0,1994.0,1994.0,1994.0,1994.0,1994.0,1994.0,1994.0,1994.0,1994.0,1994.0,1994.0,1994.0,1994.0,1994.0,1994.0
Mustang,,1848.0,16585.0,16585.0,16585.0,16585.0,16585.0,16585.0,16585.0,16585.0,16585.0,16585.0,16585.0,16585.0,16585.0,16585.0,16585.0,16585.0,16585.0,16585.0,16585.0,16585.0,16585.0,16585.0,16585.0,16585.0,16585.0,16585.0,16585.0,16585.0,16585.0,16585.0,16585.0,16585.0,16585.0,16585.0
Myrtle Beach,,0.0,1119.0,1119.0,1119.0,1119.0,1119.0,1119.0,1119.0,1119.0,1119.0,1119.0,1119.0,1119.0,1119.0,1119.0,1119.0,1119.0,1119.0,1119.0,1119.0,1119.0,1119.0,1119.0,1119.0,1119.0,1119.0,1119.0,1119.0,1119.0,1119.0,1119.0,1119.0,1119.0,1119.0,1119.0
N0M,,0.0,973.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,2189.0,2189.0,2189.0,2189.0,2189.0
NG13,,0.0,1021.0,1021.0,1021.0,1118.0,1118.0,1118.0,1118.0,1118.0,1118.0,1118.0,1118.0,1118.0,1118.0,1118.0,1118.0,1118.0,1118.0,1118.0,1118.0,1118.0,1118.0,1118.0,1118.0,1118.0,1118.0,1118.0,1118.0,1118.0,1118.0,1118.0,1118.0,1118.0,1118.0,1118.0
NG34,,0.0,2237.0,2237.0,2237.0,2237.0,2237.0,2237.0,2237.0,2237.0,2237.0,2237.0,2237.0,2237.0,2237.0,2237.0,2237.0,2237.0,2237.0,2237.0,2237.0,2237.0,2237.0,2237.0,2237.0,2237.0,2237.0,2237.0,2237.0,2237.0,2237.0,2237.0,2237.0,2237.0,2237.0,2237.0
NR21,,0.0,2626.0,2626.0,2626.0,2626.0,2626.0,2626.0,2626.0,2626.0,2626.0,2626.0,2626.0,2626.0,2626.0,2626.0,2626.0,2626.0,2626.0,2626.0,2626.0,2626.0,2626.0,2626.0,2626.0,2626.0,2626.0,2626.0,2626.0,2626.0,2626.0,2626.0,2626.0,2626.0,2626.0,2626.0
Nacogdoches,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nairobi,,0.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,146.0,146.0,146.0,146.0
Nampa,,681.0,681.0,681.0,681.0,681.0,681.0,681.0,681.0,681.0,681.0,681.0,681.0,681.0,681.0,681.0,681.0,681.0,681.0,681.0,681.0,681.0,681.0,681.0,681.0,681.0,681.0,681.0,681.0,778.0,778.0,778.0,778.0,778.0,778.0,778.0
Nanaimo,,0.0,146.0,146.0,146.0,146.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0
Nantong,,0.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0
Napa,,0.0,1702.0,1702.0,1702.0,1702.0,1702.0,1702.0,1702.0,1702.0,1702.0,1702.0,1702.0,1702.0,1702.0,1702.0,1702.0,1702.0,1702.0,1702.0,1702.0,1702.0,1702.0,1702.0,1702.0,1702.0,1702.0,1702.0,1702.0,1702.0,1702.0,1702.0,1751.0,1751.0,1751.0,1751.0
Naperville,,438.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1654.0,1654.0,1654.0,1654.0,1654.0,1654.0,1654.0,2773.0,2773.0,2773.0,2773.0,2773.0,2773.0,2773.0
Napier,,0.0,2140.0,2140.0,2140.0,2140.0,2140.0,2140.0,2140.0,2140.0,2140.0,2140.0,2140.0,2140.0,2140.0,2140.0,2140.0,2140.0,2140.0,2140.0,2140.0,2140.0,2140.0,2140.0,2140.0,2140.0,2140.0,2140.0,2140.0,2140.0,2140.0,2140.0,3064.0,3064.0,3064.0,3064.0
Nappanee,,0.0,2772.0,2772.0,2772.0,2772.0,2772.0,2772.0,2772.0,2772.0,2772.0,2772.0,2772.0,2772.0,2772.0,2772.0,2772.0,2772.0,2772.0,2772.0,2772.0,2772.0,2772.0,2772.0,2772.0,2772.0,2772.0,2772.0,2772.0,2772.0,2772.0,2772.0,2772.0,2772.0,2772.0,2772.0
Narragansett,,0.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0
Nashua,,0.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0
Nashville,,0.0,1897.0,1897.0,1897.0,1897.0,1897.0,4134.0,4134.0,4134.0,4134.0,4134.0,4134.0,4134.0,4134.0,4134.0,4134.0,4134.0,4134.0,4134.0,4134.0,4134.0,4134.0,4134.0,4134.0,4134.0,4134.0,4134.0,4134.0,4134.0,4183.0,4183.0,4183.0,4378.0,4378.0,4378.0
