City,Country / Territory,Longitude,Latitude,Date,Pageviews
Sylva,United States,-83.226,35.3737,20140922,1
Milledgeville,United States,-83.2321,33.0801,20140922,1
Taylor,United States,-83.2697,42.2409,20140922,2
Valdosta,United States,-83.2785,30.8327,20140922,1
Athens,United States,-83.3833,33.95,20140922,1
Toledo,United States,-83.5552,41.6639,20140922,2
Covington,United States,-83.8602,33.5968,20140922,1
Pinckney,United States,-83.9463,42.4567,20140922,1
Pinconning,United States,-83.965,43.8536,20140922,1
Lawrenceville,United States,-83.988,33.9562,20140922,1
Beavercreek,United States,-84.0633,39.7092,20140922,1
Tallahassee,United States,-84.2807,30.4383,20140922,1
Williamston,United States,-84.283,42.6889,20140922,1
Atlanta,United States,-84.388,33.749,20140922,2
Canton,United States,-84.4908,34.2368,20140922,1
Cincinnati,United States,-84.512,39.1031,20140922,1
Smyrna,United States,-84.5144,33.884,20140922,1
Oxford,United States,-84.7452,39.507,20140922,1
Mount Pleasant,United States,-84.7675,43.5978,20140922,1
Emmett Charter Township,United States,-85.1272,42.2709,20140922,1
Fort Wayne,United States,-85.1394,41.0793,20140922,1
Valley,United States,-85.1794,32.8187,20140922,1
Bardstown,United States,-85.4669,37.8092,20140922,1
Big Rapids,United States,-85.4837,43.6981,20140922,1
Louisville,United States,-85.7585,38.2527,20140922,1
Seymour,United States,-85.8903,38.9592,20140922,1
Franklin,United States,-86.055,39.4806,20140922,1
Indianapolis,United States,-86.1581,39.7684,20140922,2
Mishawaka,United States,-86.1586,41.662,20140922,1
Grand Haven,United States,-86.2284,43.0631,20140922,2
Murfreesboro,United States,-86.3903,35.8456,20140922,1
Nashville,United States,-86.7833,36.1667,20140922,3
Birmingham,United States,-86.8025,33.5207,20140922,1
Crawfordsville,United States,-86.8745,40.0412,20140922,1
Chicago,United States,-87.6298,41.8781,20140922,4
Homewood,United States,-87.6656,41.5573,20140922,1
Palos Hills,United States,-87.817,41.6967,20140922,4
Kenosha,United States,-87.8212,42.5847,20140922,1
Des Plaines,United States,-87.8834,42.0334,20140922,3
Wheeling,United States,-87.929,42.1392,20140922,1
Elmhurst,United States,-87.9403,41.8995,20140922,1
Hoffman Estates,United States,-88.1227,42.063,20140922,2
Carol Stream,United States,-88.1348,41.9125,20140922,1
Whitewater,United States,-88.7323,42.8336,20140922,1
Thunder Bay,Canada,-89.2477,48.3809,20140922,1
Peoria,United States,-89.589,40.6936,20140922,1
Bartlett,United States,-89.874,35.2045,20140922,1
Lisbon,Portugal,-9.1393,38.7223,20140922,1
Southaven,United States,-90.0126,34.989,20140922,1
New Orleans,United States,-90.0715,29.9511,20140922,1
St. Louis,United States,-90.1994,38.627,20140922,1
Clayton,United States,-90.3237,38.6426,20140922,1
St. Charles,United States,-90.5118,38.7887,20140922,1
Macomb,United States,-90.6718,40.4592,20140922,1
Thibodaux,United States,-90.8229,29.7958,20140922,1
Duluth,United States,-92.1005,46.7867,20140922,1
Cedar Falls,United States,-92.4453,42.5349,20140922,1
Waverly,United States,-92.4669,42.7272,20140922,1
Saint Paul,United States,-93.09,44.9537,20140922,1
Branson,United States,-93.2185,36.6437,20140922,1
Blaine,United States,-93.2349,45.1608,20140922,1
Minneapolis,United States,-93.2667,44.9833,20140922,1
Des Moines,United States,-93.6091,41.6005,20140922,1
Mankato,United States,-93.9994,44.1636,20140922,1
Polo,United States,-94.0408,39.5522,20140922,1
Lee's Summit,United States,-94.3822,38.9108,20140922,1
St. Joseph,United States,-94.8467,39.7675,20140922,1
Baytown,United States,-94.9774,29.7355,20140922,1
Tyler,United States,-95.3011,32.3513,20140922,1
Houston,United States,-95.3694,29.7602,20140922,4
Topeka,United States,-95.689,39.0558,20140922,2
Broken Arrow,United States,-95.7975,36.061,20140922,2
Tulsa,United States,-95.9928,36.154,20140922,1
Omaha,United States,-95.998,41.2524,20140922,1
College Station,United States,-96.3344,30.628,20140922,2
Ada,United States,-96.6783,34.7745,20140922,1
Plano,United States,-96.6989,33.0198,20140922,1
Sioux Falls,United States,-96.7311,43.5446,20140922,1
Dallas,United States,-96.8004,32.7801,20140922,1
Irving,United States,-96.9489,32.814,20140922,1
Lewisville,United States,-96.9942,33.0462,20140922,1
Arlington,United States,-97.1081,32.7357,20140922,1
Winnipeg,Canada,-97.1375,49.8998,20140922,1
Bedford,United States,-97.1431,32.844,20140922,2
Choctaw,United States,-97.2689,35.4976,20140922,1
Fort Worth,United States,-97.3308,32.7555,20140922,2
Wichita,United States,-97.3361,37.6889,20140922,1
Oklahoma City,United States,-97.5164,35.4676,20140922,1
Austin,United States,-97.7431,30.2672,20140922,2
Sterling,United States,-98.207,38.21,20140922,1
Portage la Prairie,Canada,-98.2903,49.9723,20140922,1
Grand Island,United States,-98.342,40.9264,20140922,1
San Antonio,United States,-98.4936,29.4241,20140922,1
Mexico City,Mexico,-99.1332,19.4326,20140922,1
Cuautitlan Izcalli,Mexico,-99.25,19.65,20140922,1
Callao,Peru,0,0,20140922,1
Greece,Greece,0,0,20140922,1
Hertfordshire,United Kingdom,0,0,20140922,1
Jordan,Jordan,0,0,20140922,1
Lima,Peru,0,0,20140922,1
Merseyside,United Kingdom,0,0,20140922,1
Saffron Walden,United Kingdom,0.2392,52.0226,20140922,1
Rayleigh,United Kingdom,0.6049,51.5864,20140922,1
Baerum,Norway,10.4786,59.9574,20140922,1
Bogor,Indonesia,106.8,-6.6,20140922,1
Innsbruck,Austria,11.4041,47.2692,20140922,1
Vicenza,Italy,11.5354,45.5455,20140922,1
Munich,Germany,11.582,48.1351,20140922,1
Semarang,Indonesia,110.4167,-6.9667,20140922,1
Perth,Australia,115.8575,-31.953,20140922,9
Venice,Italy,12.3155,45.4408,20140922,1
Copenhagen,Denmark,12.5683,55.6761,20140922,1
Makati,Philippines,121.0244,14.5547,20140922,3
Quezon City,Philippines,121.0437,14.676,20140922,1
Paju-si,South Korea,126.7802,37.7599,20140922,1
Seoul,South Korea,126.978,37.5665,20140922,1
Lund,Sweden,13.191,55.7047,20140922,1
Kamogawa,Japan,140.0987,35.114,20140922,1
Geelong,Australia,144.35,-38.15,20140922,1
Melbourne,Australia,144.9633,-37.8141,20140922,1
Sydney,Australia,151.207,-33.8675,20140922,5
Brisbane,Australia,153.0235,-27.471,20140922,1
Vienna,Austria,16.3738,48.2082,20140922,1
Wellington,New Zealand,174.7762,-41.2865,20140922,2
Stockholm,Sweden,18.0686,59.3293,20140922,3
Ostrava,Czech Republic,18.2625,49.8209,20140922,1
Osijek,Croatia,18.6955,45.555,20140922,1
Paris,France,2.3522,48.8566,20140922,2
Warsaw,Poland,21.0122,52.2297,20140922,1
Timisoara,Romania,21.23,45.7597,20140922,1
Sibiu,Romania,24.1521,45.7928,20140922,1
Bucharest,Romania,26.1039,44.4325,20140922,1
Istanbul,Turkey,28.977,41.0053,20140922,1
Alexandria,Egypt,29.9187,31.2001,20140922,1
Mersin,Turkey,34.6333,36.8,20140922,1
Tel Aviv,Israel,34.7818,32.0853,20140922,1
Jerusalem,Israel,35.2137,31.7683,20140922,1
Dubai,United Arab Emirates,55.1817,25.0477,20140922,1
Erkrath,Germany,6.9073,51.2213,20140922,1
Cologne,Germany,6.9603,50.9375,20140922,1
Mumbai,India,72.8777,19.076,20140922,1
Frankfurt,Germany,8.6821,50.1109,20140922,1
Vijayawada,India,80.648,16.5062,20140922,1
Orkdal,Norway,9.7156,63.297,20140922,1
Hamburg,Germany,9.9937,53.5511,20140922,1
London,United Kingdom,-0.1278,51.5074,20140923,14
Sagunt,Spain,-0.2784,39.6799,20140923,1
Hull,United Kingdom,-0.3367,53.7457,20140923,2
Stamford,United Kingdom,-0.4802,52.6513,20140923,1
Bordeaux,France,-0.5792,44.8378,20140923,2
Reading,United Kingdom,-0.9781,51.4543,20140923,1
Leicester,United Kingdom,-1.1398,52.6369,20140923,1
Hartlepool,United Kingdom,-1.2129,54.6917,20140923,1
Coventry,United Kingdom,-1.5197,52.4068,20140923,1
Newcastle upon Tyne,United Kingdom,-1.6178,54.9783,20140923,1
Burton upon Trent,United Kingdom,-1.6371,52.814,20140923,1
West Bromwich,United Kingdom,-1.9952,52.5177,20140923,1
Guadalajara,Mexico,-103.3496,20.6597,20140923,1
Pueblo,United States,-104.6091,38.2544,20140923,1
Colorado Springs,United States,-104.8214,38.8339,20140923,2
Denver,United States,-104.9847,39.7376,20140923,4
Lakewood,United States,-105.0814,39.7047,20140923,1
Albuquerque,United States,-106.61,35.1107,20140923,2
Las Cruces,United States,-106.7637,32.3199,20140923,1
Billings,United States,-108.5007,45.7833,20140923,1
Sierra Vista,United States,-110.2773,31.5455,20140923,1
Medicine Hat,Canada,-110.6764,50.0405,20140923,1
Winslow,United States,-110.6974,35.0242,20140923,1
Great Falls,United States,-111.2833,47.4942,20140923,1
Springville,United States,-111.6107,40.1652,20140923,4
Flagstaff,United States,-111.6513,35.1983,20140923,1
Payson,United States,-111.7321,40.0444,20140923,1
American Fork,United States,-111.7958,40.3769,20140923,1
Cottonwood Heights,United States,-111.8163,40.6183,20140923,1
Chandler,United States,-111.8413,33.3062,20140923,1
Salt Lake City,United States,-111.891,40.7608,20140923,2
Scottsdale,United States,-111.9261,33.4942,20140923,1
Tempe,United States,-111.94,33.4255,20140923,2
Aberdeen,United States,-112.8383,42.9441,20140923,1
Edmonton,Canada,-113.4909,53.5444,20140923,3
Calgary,Canada,-114.0581,51.0453,20140923,3
Kalispell,United States,-114.3161,48.1978,20140923,1
Lake Havasu City,United States,-114.3225,34.4839,20140923,1
Paradise,United States,-115.1467,36.0972,20140923,1
Enterprise,United States,-115.2419,36.0252,20140923,1
Post Falls,United States,-116.9516,47.718,20140923,1
El Cajon,United States,-116.9625,32.7948,20140923,1
Poway,United States,-117.0359,32.9628,20140923,2
San Diego,United States,-117.1611,32.7157,20140923,7
San Marcos,United States,-117.1661,33.1434,20140923,1
Riverside,United States,-117.3962,33.9533,20140923,1
Cheney,United States,-117.5758,47.4874,20140923,1
Rancho Cucamonga,United States,-117.5931,34.1064,20140923,1
Chino Hills,United States,-117.7326,33.9898,20140923,1
Orange,United States,-117.8531,33.7878,20140923,1
Fullerton,United States,-117.9243,33.8704,20140923,1
Alhambra,United States,-118.127,34.0953,20140923,1
Los Angeles,United States,-118.2437,34.0522,20140923,9
Glendale,United States,-118.2551,34.1425,20140923,1
Culver City,United States,-118.3965,34.0211,20140923,1
Santa Clarita,United States,-118.5426,34.3917,20140923,1
Simi Valley,United States,-118.7815,34.2694,20140923,10
Pendleton,United States,-118.7886,45.6721,20140923,1
Thousand Oaks,United States,-118.8376,34.1706,20140923,1
Moorpark,United States,-118.882,34.2856,20140923,1
Bakersfield,United States,-119.0187,35.3733,20140923,1
Santa Barbara,United States,-119.6982,34.4208,20140923,1
Clovis,United States,-119.7029,36.8252,20140923,1
Reno,United States,-119.8138,39.5296,20140923,3
Modesto,United States,-120.9969,37.6391,20140923,2
Rocklin,United States,-121.2358,38.7907,20140923,3
Stockton,United States,-121.2908,37.9577,20140923,1
Rosemont,United States,-121.3647,38.5518,20140923,1
Sacramento,United States,-121.4944,38.5816,20140923,1
San Jose,United States,-121.895,37.3394,20140923,1
Milpitas,United States,-121.8996,37.4323,20140923,5
Mountain View,United States,-122.0839,37.3861,20140923,1
Cascade-Fairwood,United States,-122.1436,47.4469,20140923,1
Seattle,United States,-122.3321,47.6062,20140923,5
San Francisco,United States,-122.4194,37.7749,20140923,1
Five Corners,United States,-122.576,45.6777,20140923,1
Vancouver,United States,-122.6615,45.6387,20140923,2
Portland,United States,-122.6762,45.5235,20140923,1
Tualatin,United States,-122.764,45.384,20140923,1
Beaverton,United States,-122.8037,45.4871,20140923,11
Medford,United States,-122.8756,42.3265,20140923,1
New Westminster,Canada,-122.9109,49.2057,20140923,1
Burnaby,Canada,-123.0026,49.2295,20140923,1
Eugene,United States,-123.0868,44.0521,20140923,1
Forest Grove,United States,-123.1107,45.5198,20140923,1
Vancouver,Canada,-123.1139,49.2612,20140923,1
Victoria,Canada,-123.3656,48.4284,20140923,1
Colwood,Canada,-123.4958,48.4236,20140923,2
Pearl City,United States,-157.9733,21.3972,20140923,1
Cheltenham,United Kingdom,-2.0783,51.8994,20140923,2
Wolverhampton,United Kingdom,-2.1288,52.587,20140923,3
Worcester,United Kingdom,-2.2216,52.1936,20140923,1
Manchester,United Kingdom,-2.2485,53.4793,20140923,1
Bristol,United Kingdom,-2.5879,51.4545,20140923,1
Wigan,United Kingdom,-2.6375,53.5454,20140923,1
Liverpool,United Kingdom,-2.9916,53.4084,20140923,1
Edinburgh,United Kingdom,-3.1883,55.9533,20140923,1
Pontypridd,United Kingdom,-3.3423,51.6008,20140923,1
Madrid,Spain,-3.7038,40.4168,20140923,1
Recife,Brazil,-34.877,-8.0476,20140923,1
Glasgow,United Kingdom,-4.2518,55.8642,20140923,2
Americana,Brazil,-47.3337,-22.7378,20140923,1
Florianopolis,Brazil,-48.5482,-27.5949,20140923,1
St. John's,Canada,-52.7128,47.5605,20140923,1
Campo Grande,Brazil,-54.6202,-20.4698,20140923,1
Buenos Aires,Argentina,-58.3816,-34.6037,20140923,1
Dublin,Ireland,-6.2603,53.3498,20140923,1
Wolfville,Canada,-64.3598,45.0918,20140923,1
Woodstock,Canada,-67.6034,46.1503,20140923,1
Bar Harbor,United States,-68.2039,44.3876,20140923,1
Bangor,United States,-68.7778,44.8012,20140923,2
Lewiston,United States,-70.2148,44.1004,20140923,1
Santiago,Chile,-70.642,-33.4691,20140923,1
Newburyport,United States,-70.8773,42.8126,20140923,1
New Bedford,United States,-70.9342,41.6362,20140923,1
Lakeville,United States,-70.9495,41.8459,20140923,1
Dartmouth,United States,-70.9705,41.613,20140923,1
Boston,United States,-71.0598,42.3584,20140923,11
Woburn,United States,-71.1523,42.4793,20140923,1
Billerica,United States,-71.2689,42.5584,20140923,1
Wellesley,United States,-71.2924,42.2968,20140923,1
Woonsocket,United States,-71.5148,42.0029,20140923,1
Mansfield,United States,-72.2293,41.7885,20140923,2
Ware,United States,-72.2399,42.2598,20140923,2
Keene,United States,-72.2781,42.9337,20140923,1
Manchester,United States,-72.5215,41.7759,20140923,1
Sorel,Canada,-73.1123,46.0428,20140923,1
Bridgeport,United States,-73.1952,41.1865,20140923,1
Burlington,United States,-73.2121,44.4759,20140923,1
Montreal,Canada,-73.554,45.5087,20140923,2
East Meadow,United States,-73.559,40.714,20140923,1
Hempstead,United States,-73.6187,40.7062,20140923,1
Queensbury,United States,-73.6569,43.3594,20140923,1
Valley Stream,United States,-73.7085,40.6643,20140923,3
Peekskill,United States,-73.9204,41.2901,20140923,1
Schenectady,United States,-73.9396,42.8142,20140923,6
New York,United States,-74.0059,40.7128,20140923,13
Jersey City,United States,-74.0776,40.7282,20140923,2
New Paltz,United States,-74.0868,41.7476,20140923,1
Paterson,United States,-74.1718,40.9168,20140923,1
Newark,United States,-74.1724,40.7357,20140923,1
Warwick,United States,-74.3599,41.2565,20140923,1
Middletown,United States,-74.4229,41.4459,20140923,1
South Brunswick Township,United States,-74.5317,40.3807,20140923,1
Churchville,United States,-74.9969,40.2008,20140923,1
Doylestown,United States,-75.1299,40.3101,20140923,1
Philadelphia,United States,-75.1638,39.9523,20140923,6
Bala Cynwyd,United States,-75.2304,40.0131,20140923,1
Montgomeryville,United States,-75.2438,40.2473,20140923,1
North Wales,United States,-75.2782,40.2109,20140923,1
Conshohocken,United States,-75.3016,40.0793,20140923,1
Milton,United States,-75.3099,38.7776,20140923,2
Quakertown,United States,-75.3416,40.4418,20140923,1
Emmaus,United States,-75.4968,40.5395,20140923,1
Malvern,United States,-75.5138,40.0362,20140923,1
Ottawa,Canada,-75.6972,45.4215,20140923,1
Gatineau,Canada,-75.7013,45.4765,20140923,1
Newark,United States,-75.7497,39.6837,20140923,1
Chestertown,United States,-76.069,39.2189,20140923,2
East Syracuse,United States,-76.0785,43.0653,20140923,1
Syracuse,United States,-76.1474,43.0481,20140923,2
Bel Air North,United States,-76.3985,39.5576,20140923,1
Lexington Park,United States,-76.4506,38.2589,20140923,1
Hershey,United States,-76.6502,40.2859,20140923,2
Morehead City,United States,-76.726,34.7229,20140923,1
Spring Grove,United States,-76.8658,39.8745,20140923,1
Alexandria,United States,-77.0469,38.8048,20140923,1
Vienna,United States,-77.2653,38.9012,20140923,1
Fairfax,United States,-77.3064,38.8462,20140923,1
Greenville,United States,-77.3664,35.6127,20140923,4
Ashburn,United States,-77.4874,39.0438,20140923,1
Cheektowaga,United States,-78.7446,42.9026,20140923,1
Tonawanda,United States,-78.8553,42.9814,20140923,1
Harrisonburg,United States,-78.8689,38.4496,20140923,1
Durham,United States,-78.8986,35.994,20140923,1
Angola,United States,-79.0278,42.6384,20140923,1
Markham,Canada,-79.337,43.8561,20140923,1
Toronto,Canada,-79.3832,43.6532,20140923,7
Oakland,United States,-79.4067,39.4079,20140923,1
Richmond Hill,Canada,-79.4403,43.8828,20140923,1
Vaughan,Canada,-79.5083,43.8372,20140923,1
Mississauga,Canada,-79.6441,43.589,20140923,1
Barrie,Canada,-79.6903,44.3894,20140923,5
Eden,United States,-79.7667,36.4885,20140923,1
Charleston,United States,-79.9311,32.7765,20140923,1
Jefferson Hills,United States,-79.932,40.2912,20140923,1
Pittsburgh,United States,-79.9959,40.4406,20140923,3
Erie,United States,-80.0851,42.1292,20140923,1
Brantford,Canada,-80.2644,43.1394,20140923,1
Greenville,United States,-80.3912,41.4045,20140923,1
Cocoa Beach,United States,-80.6076,28.32,20140923,1
Canfield,United States,-80.7609,41.0251,20140923,1
Huntersville,United States,-80.8428,35.4107,20140923,1
Statesville,United States,-80.8873,35.7826,20140923,1
Savannah,United States,-81.0998,32.0835,20140923,1
Williamsburg,United States,-81.4428,28.4145,20140923,1
Cleveland,United States,-81.6944,41.4993,20140923,1
Parma,United States,-81.7229,41.4048,20140923,1
Fort Myers,United States,-81.8723,26.6406,20140923,1
The Villages,United States,-82.0038,28.927,20140923,1
Athens,United States,-82.1013,39.3292,20140923,1
Gambier,United States,-82.3971,40.3756,20140923,1
St. Petersburg,United States,-82.64,27.7731,20140923,1
Clemson,United States,-82.8374,34.6834,20140923,1
Columbus,United States,-82.9988,39.9612,20140923,2
Windsor,Canada,-83.0364,42.3149,20140923,1
Hilliard,United States,-83.1582,40.0334,20140923,1
Taylor,United States,-83.2697,42.2409,20140923,1
Valdosta,United States,-83.2785,30.8327,20140923,1
Huron Charter Township,United States,-83.3576,42.1427,20140923,1
Athens,United States,-83.3833,33.95,20140923,2
South Lyon,United States,-83.6516,42.4606,20140923,1
Sylvania,United States,-83.713,41.7189,20140923,1
Ann Arbor,United States,-83.743,42.2808,20140923,1
Moultrie,United States,-83.7888,31.1799,20140923,1
Wilmington,United States,-83.8285,39.4453,20140923,1
Farragut,United States,-84.1711,35.8779,20140923,1
Owosso,United States,-84.1766,42.9978,20140923,1
Blue Ash,United States,-84.3783,39.232,20140923,1
Atlanta,United States,-84.388,33.749,20140923,1
Cincinnati,United States,-84.512,39.1031,20140923,1
Independence,United States,-84.5441,38.9431,20140923,1
Kennesaw,United States,-84.6155,34.0234,20140923,1
Acworth,United States,-84.6769,34.0659,20140923,1
Eastpoint,United States,-84.8881,29.7362,20140923,1
Chattanooga,United States,-85.3097,35.0456,20140923,1
Sparta,United States,-85.4641,35.9259,20140923,1
Auburn,United States,-85.4808,32.6099,20140923,1
Rockford,United States,-85.56,43.12,20140923,1
Grand Rapids,United States,-85.6681,42.9634,20140923,3
Louisville,United States,-85.7585,38.2527,20140923,1
New Albany,United States,-85.8241,38.2856,20140923,1
Georgetown Township,United States,-85.8299,42.9,20140923,1
Alexander City,United States,-85.9539,32.944,20140923,1
Fort Knox,United States,-85.9653,37.8837,20140923,1
Indianapolis,United States,-86.1581,39.7684,20140923,4
Montgomery,United States,-86.3,32.3668,20140923,3
Millbrook,United States,-86.3619,32.4799,20140923,1
Bloomington,United States,-86.5264,39.1653,20140923,1
Huntsville,United States,-86.5861,34.7304,20140923,1
Nashville,United States,-86.7833,36.1667,20140923,2
Greencastle,United States,-86.8647,39.6445,20140923,1
Ashland City,United States,-87.0642,36.2742,20140923,1
Owensboro,United States,-87.1112,37.7719,20140923,1
Chicago,United States,-87.6298,41.8781,20140923,9
Oak Park,United States,-87.7845,41.885,20140923,1
Milwaukee,United States,-87.9065,43.0389,20140923,3
Schaumburg,United States,-88.0834,42.0334,20140923,1
Waukesha,United States,-88.2315,43.0117,20140923,1
Champaign,United States,-88.2434,40.1164,20140923,1
Aurora,United States,-88.3201,41.7606,20140923,2
Jackson,United States,-88.8139,35.6145,20140923,1
Decatur,United States,-88.9548,39.8403,20140923,1
Madison,United States,-89.4012,43.0731,20140923,3
Middleton,United States,-89.5043,43.0972,20140923,1
Peoria,United States,-89.589,40.6936,20140923,1
New Orleans,United States,-90.0715,29.9511,20140923,4
St. Louis,United States,-90.1994,38.627,20140923,1
Kirkwood,United States,-90.4068,38.5834,20140923,1
Ballwin,United States,-90.5462,38.5951,20140923,2
Prairieville,United States,-90.9724,30.3059,20140923,1
Cedar Rapids,United States,-91.6656,41.9779,20140923,1
Cabot,United States,-92.0165,34.9745,20140923,1
Grand Coteau,United States,-92.0465,30.4199,20140923,1
Duluth,United States,-92.1005,46.7867,20140923,1
Waterloo,United States,-92.3426,42.4928,20140923,1
Saint Paul,United States,-93.09,44.9537,20140923,1
Minneapolis,United States,-93.2667,44.9833,20140923,3
Maple Grove,United States,-93.4558,45.0725,20140923,1
Mankato,United States,-93.9994,44.1636,20140923,1
Lee's Summit,United States,-94.3822,38.9108,20140923,1
Fort Smith,United States,-94.3985,35.3859,20140923,1
Kansas City,United States,-94.5786,39.0997,20140923,1
Nacogdoches,United States,-94.6555,31.6035,20140923,1
Overland Park,United States,-94.6708,38.9822,20140923,1
Maryville,United States,-94.8725,40.3461,20140923,1
Bemidji,United States,-94.8803,47.4736,20140923,1
Atchison,United States,-95.1216,39.5631,20140923,1
Lawrence,United States,-95.2353,38.9717,20140923,1
Houston,United States,-95.3694,29.7602,20140923,6
Topeka,United States,-95.689,39.0558,20140923,1
Omaha,United States,-95.998,41.2524,20140923,4
Lincoln,United States,-96.6753,40.8097,20140923,1
Plano,United States,-96.6989,33.0198,20140923,1
Dallas,United States,-96.8004,32.7801,20140923,6
Irving,United States,-96.9489,32.814,20140923,1
Lewisville,United States,-96.9942,33.0462,20140923,1
Grapevine,United States,-97.0781,32.9343,20140923,1
Arlington,United States,-97.1081,32.7357,20140923,2
Winnipeg,Canada,-97.1375,49.8998,20140923,2
North Richland Hills,United States,-97.2289,32.8343,20140923,1
Burleson,United States,-97.3209,32.5421,20140923,1
Cleburne,United States,-97.3867,32.3476,20140923,1
Oklahoma City,United States,-97.5164,35.4676,20140923,2
Austin,United States,-97.7431,30.2672,20140923,5
Weatherford,United States,-97.7973,32.7593,20140923,1
San Antonio,United States,-98.4936,29.4241,20140923,1
Mexico City,Mexico,-99.1332,19.4326,20140923,2
Mizoram,India,0,0,20140923,1
Pierce County,United States,0,0,20140923,1
Ski,Norway,10.9082,59.7352,20140923,2
Bangkok,Thailand,100.5241,13.7279,20140923,1
Singapore,Singapore,103.851,1.2801,20140923,1
Hong Kong,Hong Kong,114.1588,22.28,20140923,1
Perth,Australia,115.8575,-31.953,20140923,6
Rome,Italy,12.4802,41.8724,20140923,1
Manila,Philippines,120.9842,14.5995,20140923,2
Makati,Philippines,121.0244,14.5547,20140923,2
Quezon City,Philippines,121.0437,14.676,20140923,3
Pasig,Philippines,121.0851,14.5764,20140923,2
Shanghai,China,121.4737,31.2304,20140923,1
Salzburg,Austria,13.055,47.8095,20140923,1
Osaka,Japan,135.5022,34.6937,20140923,1
Adelaide,Australia,138.6,-34.9286,20140923,1
Yokohama,Japan,139.638,35.4437,20140923,1
Prague,Czech Republic,14.4378,50.0755,20140923,1
Rijeka,Croatia,14.4422,45.3271,20140923,1
Melbourne,Australia,144.9633,-37.8141,20140923,5
Canberra,Australia,149.1287,-35.282,20140923,1
Sydney,Australia,151.207,-33.8675,20140923,8
Brisbane,Australia,153.0235,-27.471,20140923,1
Gold Coast,Australia,153.4257,-28.0173,20140923,2
Auckland,New Zealand,174.7633,-36.8485,20140923,2
Torun,Poland,18.5984,53.0138,20140923,1
Barcelona,Spain,2.1734,41.3851,20140923,1
Paris,France,2.3522,48.8566,20140923,1
Sofia,Bulgaria,23.3219,42.6977,20140923,1
Cluj-Napoca,Romania,23.5833,46.7667,20140923,1
Bucharest,Romania,26.1039,44.4325,20140923,2
Johannesburg,South Africa,28.0473,-26.2041,20140923,1
Centurion,South Africa,28.1894,-25.8603,20140923,1
Istanbul,Turkey,28.977,41.0053,20140923,2
New Cairo City,Egypt,31.4913,30.0074,20140923,1
Moscow,Russia,37.6173,55.7558,20140923,1
Jeddah,Saudi Arabia,39.1728,21.5433,20140923,1
Schaerbeek,Belgium,4.3773,50.8674,20140923,1
Heemstede,Netherlands,4.6203,52.3511,20140923,1
Esveld,Netherlands,5.6351,52.1383,20140923,1
Cologne,Germany,6.9603,50.9375,20140923,2
Turin,Italy,7.6869,45.0703,20140923,1
Ahmedabad,India,72.5714,23.0225,20140923,1
Mumbai,India,72.8777,19.076,20140923,1
New Delhi,India,77.225,28.6353,20140923,1
Bangalore,India,77.5946,12.9716,20140923,1
Kristiansand,Norway,8.1,58.0688,20140923,1
Buhl,Germany,8.1381,48.6955,20140923,1
Zurich,Switzerland,8.5392,47.3686,20140923,1
Vijayawada,India,80.648,16.5062,20140923,1
Medan,Indonesia,98.6693,3.5915,20140923,1
London,United Kingdom,-0.1278,51.5074,20140924,7
Stevenage,United Kingdom,-0.1966,51.9038,20140924,1
Valencia,Spain,-0.3763,39.4699,20140924,1
Northampton,United Kingdom,-0.9027,52.2405,20140924,1
Haddenham,United Kingdom,-0.926,51.7733,20140924,2
Nottingham,United Kingdom,-1.1581,52.9548,20140924,1
Sheffield,United Kingdom,-1.4701,53.3811,20140924,1
Washington,United Kingdom,-1.5174,54.8974,20140924,1
West Bromwich,United Kingdom,-1.9952,52.5177,20140924,1
Santiago de Queretaro,Mexico,-100.3899,20.5888,20140924,2
Lubbock,United States,-101.8552,33.5779,20140924,1
Fort Morgan,United States,-103.7999,40.2503,20140924,1
Pueblo,United States,-104.6091,38.2544,20140924,1
Colorado Springs,United States,-104.8214,38.8339,20140924,5
Centennial,United States,-104.8772,39.5807,20140924,1
Johnstown,United States,-104.9122,40.3369,20140924,3
Denver,United States,-104.9847,39.7376,20140924,3
Lakewood,United States,-105.0814,39.7047,20140924,2
Boulder,United States,-105.2705,40.015,20140924,1
Billings,United States,-108.5007,45.7833,20140924,1
Medicine Hat,Canada,-110.6764,50.0405,20140924,1
Casas Adobes,United States,-110.9951,32.3234,20140924,1
Springville,United States,-111.6107,40.1652,20140924,1
Flagstaff,United States,-111.6513,35.1983,20140924,1
Rexburg,United States,-111.7833,43.8167,20140924,1
Gilbert,United States,-111.789,33.3528,20140924,2
Draper,United States,-111.8638,40.5247,20140924,1
Salt Lake City,United States,-111.891,40.7608,20140924,1
Sherwood Park,Canada,-113.2957,53.5412,20140924,1
St. George,United States,-113.5684,37.0965,20140924,1
Lacombe,Canada,-113.7286,52.4631,20140924,1
Calgary,Canada,-114.0581,51.0453,20140924,3
Las Vegas,United States,-115.1398,36.1699,20140924,1
El Cajon,United States,-116.9625,32.7948,20140924,1
San Diego,United States,-117.1611,32.7157,20140924,6
Spokane,United States,-117.426,47.6588,20140924,1
Corona,United States,-117.5664,33.8753,20140924,1
Ontario,United States,-117.6509,34.0633,20140924,2
San Dimas,United States,-117.8067,34.1067,20140924,3
Anaheim,United States,-117.9145,33.8353,20140924,1
Fullerton,United States,-117.9243,33.8704,20140924,2
Pasadena,United States,-118.1445,34.1478,20140924,1
